iter	RMSE
0	3.136795621
1	3.02390422	22	2.92926633	23	2.84998274	4	2.784003465	5	2.729680046	6	2.684695497	7	2.647754158	8	2.617400689	9	2.592262710	10	2.571797611	11	2.555021112	12	2.541413013	13	2.53002521414	2.520841571515	2.513270701616	2.507249441717	2.502135801818	2.497917651919	2.494146492020	2.491125112121	2.488697622222	2.48672104223	2.484688528224	2.483112348225	2.481772512626	2.480784052727	2.479713832828	2.478917882929	2.478202030	30	2.477425231	31	2.476730132	32	2.475323233	33	2.474862734	34	2.474335635	35	2.473849336	36	2.47332763737	2.472870573838	2.47246015339	2.472160381440	2.471729006441	2.47142273
42	2.470593285443	2.470191834444	2.469872734545	2.46955878446	2.469166792447	2.468813987448	2.468601833449	2.468420979550	2.468201904551	2.467844079552	2.467550503553	2.467320236554	2.466870619555	2.466458827556	2.466313256557	2.466159485858	2.465981595959	2.465594860	60	2.465383461	61	2.465210262	62	2.46499363	263	2.46435464	264	2.46416465	265	2.46404566	266	2.46364767	267	2.46340168	268	2.46302269	269	2.46281970	270	2.46239271	271	2.46222572	272	2.46208573	273	2.4613074	274	2.46099075	275	2.46047176	276	2.46019777	277	2.45979178	278	2.45956579	279	2.45911880	280	2.45877881	281	2.4585682	2.82	2.4581483	2.83	2.4578984	2.84	2.4576385	2.85	2.4574986	2.86	2.4573887	2.87	2.4572188	2.88	2.4570889	289	2.45696790	290	2.45684591	291	2.45627592	292	2.45605093	293	2.45588494	294	2.45564295	295	2.45539296	296	2.45518197	97	2.455030198	98	2.45472489999	2.454649931100	2.4543550851101	2.4540981081102	2.453721341103	2.4534988431104	2.4533446851105	2.4532460106106	2.453086010107	2.4528530710108	2.4526151109109	2.4524172110110	2.452181911111	2.4518268011112	2.4515915113113	2.4512915114114	2.4511374115115	2.4509996116116	2.450764117	117	2.450198118	118	2.44998011119	2.4498874212120	2.4495633412121	2.449301571122	2.4489767661123	2.4486788851124	2.4484983491125	2.4483698191126	2.4480059071127	2.4473101061128	2.4470066131129	2.4468343641130	2.446539311
77
